id,url,text,rating,time_created,user,restaurant_id
phnLRl0G32of3KHRxc4_zA,https://www.yelp.com/biz/mangue-seco-rio-de-janeiro-2?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=phnLRl0G32of3KHRxc4_zA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,"This restaurant is situated in a quiet street. It really has some great cocktails and the food is amazing! They claim to be a fish restaurant, what is true,...",4,2015-04-03 15:04:09,"{'id': 'vIZ4ya4ZjzEoNSuQVPvgGA', 'profile_url': 'https://www.yelp.com/user_details?userid=vIZ4ya4ZjzEoNSuQVPvgGA', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/E4wmP_V68UbdxM7E0Nj1Vg/o.jpg', 'name': 'Remke W.'}",LxymCqXQvcNd1BIco_tpig
lIbHotOmZnwxJaeAyQowgg,https://www.yelp.com/biz/da-brambini-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=lIbHotOmZnwxJaeAyQowgg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,This is such a charming place.  Because of the virus we were the only patrons so we were given great service. Really good minestrone full of the flavor of...,5,2020-03-16 18:55:11,"{'id': 'wWxN8fdkrhEHlWKn1xYV8A', 'profile_url': 'https://www.yelp.com/user_details?userid=wWxN8fdkrhEHlWKn1xYV8A', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/mGMQtV4TOMPCl0m6QZl36w/o.jpg', 'name': 'Patricia L.'}",yaJhyDa9yWJA4LBH0OKVUQ
qyg4EX8ewJuHiIH-mHD1jg,https://www.yelp.com/biz/da-brambini-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=qyg4EX8ewJuHiIH-mHD1jg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,"Lovely little piece of Italy. Excellent and personal service.  Good wine list,  good authentic menu, good value, most main dishes are good for two. It's...",4,2014-06-20 08:26:45,"{'id': 'sqUVfVlRQal2tFmBT-S69g', 'profile_url': 'https://www.yelp.com/user_details?userid=sqUVfVlRQal2tFmBT-S69g', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/0_abu2Xl2tL_xm_hsQokDg/o.jpg', 'name': 'Aramyees B.'}",yaJhyDa9yWJA4LBH0OKVUQ
MiRPj_ErL0lO7Qvjjql1Ow,https://www.yelp.com/biz/da-brambini-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=MiRPj_ErL0lO7Qvjjql1Ow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,This is a quaint little place that is a nice break from the big touristy restaurants in Copacabana.,5,2015-07-31 17:30:52,"{'id': 'Jxn_XN1xNKDts2swJo38eQ', 'profile_url': 'https://www.yelp.com/user_details?userid=Jxn_XN1xNKDts2swJo38eQ', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/au4VcOJcLF1tSyr_fk472g/o.jpg', 'name': 'Bob D.'}",yaJhyDa9yWJA4LBH0OKVUQ
_rtZZmLrrlIGtw-oe5RZfA,https://www.yelp.com/biz/sushi-akyrio-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=_rtZZmLrrlIGtw-oe5RZfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,Sushi night in Rio. Nice place. English menu but no English spoke.  Service was excellent and the food was delicious. Ordered the miso soup and it comes out...,4,2023-08-29 02:56:05,"{'id': 'EO7u_L1_ZgRdawMrbQMY0A', 'profile_url': 'https://www.yelp.com/user_details?userid=EO7u_L1_ZgRdawMrbQMY0A', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/DMDX_R85cu9Wpbakp1ELMw/o.jpg', 'name': 'Fred B.'}",a1D5S6KvLnPMVgzzWd-JWA
1KPZfuxWNmY7XTJElreKEw,https://www.yelp.com/biz/sushi-akyrio-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=1KPZfuxWNmY7XTJElreKEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,"I ate here two nights in a row because it was very close to our hotel, and my party was desperate for any sort of Asian food. 

This sushi is not sushi that...",4,2017-04-14 00:34:54,"{'id': 'ZCpUGSEpHQZRcLWScp0aSg', 'profile_url': 'https://www.yelp.com/user_details?userid=ZCpUGSEpHQZRcLWScp0aSg', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/ZdlEDuGG-t8Qlzh-ZggZCw/o.jpg', 'name': 'Rosanna W.'}",a1D5S6KvLnPMVgzzWd-JWA
AL_zJ_yOxMs0nr_1LVIzIA,https://www.yelp.com/biz/sushi-akyrio-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=AL_zJ_yOxMs0nr_1LVIzIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,The sushi combination was wonderful! Very fresh and inexpensive. The staff was sweet and the inside is clean and cute. I definitely recommend visiting to...,4,2019-02-10 14:51:53,"{'id': '6l5akrcIkMGJ3qm_9K8GhQ', 'profile_url': 'https://www.yelp.com/user_details?userid=6l5akrcIkMGJ3qm_9K8GhQ', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/ftM9PuG7jzr_nvhP_nxcXA/o.jpg', 'name': 'Jennifer B.'}",a1D5S6KvLnPMVgzzWd-JWA
sBU8GJBfYMj9Uenp1Xcibg,https://www.yelp.com/biz/t%C3%A9r%C3%A8ze-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=sBU8GJBfYMj9Uenp1Xcibg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,Beautiful property with a nice view but the food for a high end restaurant was average. Nothing bad but just not anything special or unique.  Breakfast was...,3,2023-02-12 11:46:45,"{'id': 'RD365MaKbCCjpZQ2KkxROg', 'profile_url': 'https://www.yelp.com/user_details?userid=RD365MaKbCCjpZQ2KkxROg', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/hOEP0hehyc9IKkrjZGt9ew/o.jpg', 'name': 'Alex H.'}",PgGdQkNcIsw1tb8eF5CkLw
atIt5ADG9DHdo1-jOHCbVw,https://www.yelp.com/biz/t%C3%A9r%C3%A8ze-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=atIt5ADG9DHdo1-jOHCbVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,"Went to their Bar area, might be a different menu. Half the food is great, half is deep fried. Even the Risotto is pooled with butter or some kind grease....",3,2014-12-26 10:00:06,"{'id': 'wuuMeS9Yx9HiYqiz0dEyNw', 'profile_url': 'https://www.yelp.com/user_details?userid=wuuMeS9Yx9HiYqiz0dEyNw', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/IgNyCbS0g7zaW9kMH0LRfw/o.jpg', 'name': 'Khalid A.'}",PgGdQkNcIsw1tb8eF5CkLw
cIXKQIGTAUpjfudMeujZHA,https://www.yelp.com/biz/t%C3%A9r%C3%A8ze-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=cIXKQIGTAUpjfudMeujZHA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,Stayed at the Hotel Santa Teresa thus had both dinner and breakfast here. Definitely worth a visit.  The pool area / bar right above provides amazing views...,5,2015-06-24 10:42:03,"{'id': 'h3WYXA8nX5EV55u-P3y7Ew', 'profile_url': 'https://www.yelp.com/user_details?userid=h3WYXA8nX5EV55u-P3y7Ew', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/IFxmd-TPsfGq48Bb-8uI3w/o.jpg', 'name': 'Charles L.'}",PgGdQkNcIsw1tb8eF5CkLw
pkcNsoTRMi4Jx40Wbl9GyQ,https://www.yelp.com/biz/del%C3%ADrio-tropical-rio-de-janeiro-10?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=pkcNsoTRMi4Jx40Wbl9GyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,"Absolutely love this place. Always fresh, delicious, and fairly healthy (though the food definitely has its fair share of oil/butter to taste this good)....",5,2020-12-20 06:43:05,"{'id': 'DTKuc_AfULkcXXkcFraYiw', 'profile_url': 'https://www.yelp.com/user_details?userid=DTKuc_AfULkcXXkcFraYiw', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/JonHuJ2Ai0WZHiQLV2Cgxw/o.jpg', 'name': 'Peixin M.'}",7qX0uJd1jcpvT89b2gDA7Q
zqShdhgT97ij03Qi_-HP4w,https://www.yelp.com/biz/del%C3%ADrio-tropical-rio-de-janeiro-10?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&hrid=zqShdhgT97ij03Qi_-HP4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=ZaFQ4_OiriT3AVd55N_QPg,We came here for a evening quick meal. They were almost packing up but we were not the last to grab a meal. The bean with cilantro tomato and had a...,4,2015-02-09 10:50:50,"{'id': 'wZG2xlICfUkJiY1NdPJH2A', 'profile_url': 'https://www.yelp.com/user_details?userid=wZG2xlICfUkJiY1NdPJH2A', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/y0jBkXl8pdKss6KFkaCraw/o.jpg', 'name': 'Naomi K.'}",7qX0uJd1jcpvT89b2gDA7Q
